date,DNI(W/m2),precipitation,rain,snowfall,snow_depth
2024-08-01 14:00:00+00:00,443.05814,0,0,0,0
2024-08-01 15:00:00+00:00,642.5054,0,0,0,0
2024-08-01 16:00:00+00:00,729.8492,0,0,0,0
2024-08-01 17:00:00+00:00,799.98065,0,0,0,0
2024-08-01 18:00:00+00:00,836.5905,0,0,0,0
2024-08-01 19:00:00+00:00,851.39594,0,0,0,0
2024-08-01 20:00:00+00:00,829.613,0,0,0,0
2024-08-01 21:00:00+00:00,817.54736,0,0,0,0
2024-08-01 22:00:00+00:00,785.2789,0,0,0,0
2024-08-01 23:00:00+00:00,713.6308,0,0,0,0
2024-08-02 00:00:00+00:00,588.26135,0,0,0,0
2024-08-02 01:00:00+00:00,322.96942,0,0,0,0
2024-08-02 02:00:00+00:00,0,0,0,0,0
2024-08-02 03:00:00+00:00,0,0,0,0,0
2024-08-02 04:00:00+00:00,0,0,0,0,0
2024-08-02 05:00:00+00:00,0,0,0,0,0
2024-08-02 06:00:00+00:00,0,0,0,0,0
2024-08-02 07:00:00+00:00,0,0,0,0,0
2024-08-02 08:00:00+00:00,0,0,0,0,0
2024-08-02 09:00:00+00:00,0,0,0,0,0
2024-08-02 10:00:00+00:00,0,0,0,0,0
2024-08-02 11:00:00+00:00,0,0,0,0,0
2024-08-02 12:00:00+00:00,0,0,0,0,0
2024-08-02 13:00:00+00:00,299.2375,0,0,0,0
2024-08-02 14:00:00+00:00,550.7356,0,0,0,0
2024-08-02 15:00:00+00:00,669.18286,0,0,0,0
2024-08-02 16:00:00+00:00,710.3972,0,0,0,0
2024-08-02 17:00:00+00:00,743.8939,0,0,0,0
2024-08-02 18:00:00+00:00,798.1868,0,0,0,0
2024-08-02 19:00:00+00:00,814.19727,0,0,0,0
2024-08-02 20:00:00+00:00,826.3682,0,0,0,0
2024-08-02 21:00:00+00:00,816.4742,0,0,0,0
2024-08-02 22:00:00+00:00,766.5553,0,0,0,0
2024-08-02 23:00:00+00:00,698.32404,0,0,0,0
2024-08-03 00:00:00+00:00,580.8935,0,0,0,0
2024-08-03 01:00:00+00:00,331.0967,0,0,0,0
2024-08-03 02:00:00+00:00,0,0,0,0,0
2024-08-03 03:00:00+00:00,0,0,0,0,0
2024-08-03 04:00:00+00:00,0,0,0,0,0
2024-08-03 05:00:00+00:00,0,0,0,0,0
2024-08-03 06:00:00+00:00,0,0,0,0,0
2024-08-03 07:00:00+00:00,0,0,0,0,0
2024-08-03 08:00:00+00:00,0,0,0,0,0
2024-08-03 09:00:00+00:00,0,0,0,0,0
2024-08-03 10:00:00+00:00,0,0,0,0,0
2024-08-03 11:00:00+00:00,0,0,0,0,0
2024-08-03 12:00:00+00:00,0,0,0,0,0
2024-08-03 13:00:00+00:00,300.8474,0,0,0,0
2024-08-03 14:00:00+00:00,561.6114,0,0,0,0
2024-08-03 15:00:00+00:00,701.40283,0,0,0,0
2024-08-03 16:00:00+00:00,639.97754,0,0,0,0
2024-08-03 17:00:00+00:00,447.58325,0,0,0,0
2024-08-03 18:00:00+00:00,432.46173,0,0,0,0
2024-08-03 19:00:00+00:00,598.6887,0,0,0,0
2024-08-03 20:00:00+00:00,543.4782,0,0,0,0
2024-08-03 21:00:00+00:00,476.07086,0,0,0,0
2024-08-03 22:00:00+00:00,382.76822,0,0,0,0
2024-08-03 23:00:00+00:00,539.68933,0,0,0,0
2024-08-04 00:00:00+00:00,347.95142,0,0,0,0
2024-08-04 01:00:00+00:00,41.68423,0,0,0,0
2024-08-04 02:00:00+00:00,0,0,0,0,0
2024-08-04 03:00:00+00:00,0,0,0,0,0
2024-08-04 04:00:00+00:00,0,0,0,0,0
2024-08-04 05:00:00+00:00,0,0,0,0,0
2024-08-04 06:00:00+00:00,0,0,0,0,0
2024-08-04 07:00:00+00:00,0,0,0,0,0
2024-08-04 08:00:00+00:00,0,0,0,0,0
2024-08-04 09:00:00+00:00,0,0,0,0,0
2024-08-04 10:00:00+00:00,0,0,0,0,0
2024-08-04 11:00:00+00:00,0,0,0,0,0
2024-08-04 12:00:00+00:00,0,0,0,0,0
2024-08-04 13:00:00+00:00,234.58073,0,0,0,0
2024-08-04 14:00:00+00:00,345.24692,0,0,0,0
2024-08-04 15:00:00+00:00,416.48123,0,0,0,0
2024-08-04 16:00:00+00:00,632.75836,0.1,0.1,0,0
2024-08-04 17:00:00+00:00,692.0592,0,0,0,0
2024-08-04 18:00:00+00:00,779.7225,0,0,0,0
2024-08-04 19:00:00+00:00,712.8447,0,0,0,0
2024-08-04 20:00:00+00:00,813.6319,0,0,0,0
2024-08-04 21:00:00+00:00,790.1364,0,0,0,0
2024-08-04 22:00:00+00:00,774.1462,0,0,0,0
2024-08-04 23:00:00+00:00,681.90625,0,0,0,0
2024-08-05 00:00:00+00:00,571.7747,0,0,0,0
2024-08-05 01:00:00+00:00,311.9765,0,0,0,0
2024-08-05 02:00:00+00:00,0,0,0,0,0
2024-08-05 03:00:00+00:00,0,0,0,0,0
2024-08-05 04:00:00+00:00,0,0,0,0,0
2024-08-05 05:00:00+00:00,0,0,0,0,0
2024-08-05 06:00:00+00:00,0,0,0,0,0
2024-08-05 07:00:00+00:00,0,0,0,0,0
2024-08-05 08:00:00+00:00,0,0,0,0,0
2024-08-05 09:00:00+00:00,0,0,0,0,0
2024-08-05 10:00:00+00:00,0,0,0,0,0
2024-08-05 11:00:00+00:00,0,0,0,0,0
2024-08-05 12:00:00+00:00,0,0,0,0,0
2024-08-05 13:00:00+00:00,285.5316,0,0,0,0
2024-08-05 14:00:00+00:00,468.1027,0,0,0,0
2024-08-05 15:00:00+00:00,625.3937,0,0,0,0
2024-08-05 16:00:00+00:00,680.766,0,0,0,0
2024-08-05 17:00:00+00:00,753.7164,0,0,0,0
2024-08-05 18:00:00+00:00,760.38513,0,0,0,0
2024-08-05 19:00:00+00:00,826.26465,0,0,0,0
2024-08-05 20:00:00+00:00,779.69025,0,0,0,0
2024-08-05 21:00:00+00:00,778.7327,0,0,0,0
2024-08-05 22:00:00+00:00,769.1877,0,0,0,0
2024-08-05 23:00:00+00:00,716.5317,0,0,0,0
2024-08-06 00:00:00+00:00,594.86835,0,0,0,0
2024-08-06 01:00:00+00:00,284.18402,0,0,0,0
