Date/Time,Electricity:HVAC [J](TimeStep),Heating:Electricity [J](TimeStep),Cooling:Electricity [J](TimeStep),Electricity:Facility [J](TimeStep) 
 08/29  14:36:00,91280.90669387407,0.0,70515.06525060565,148280.90669387408 
 08/29  14:37:00,91237.24388380468,0.0,70471.40244053626,148237.24388380469 
 08/29  14:38:00,91194.8758057517,0.0,70429.03436248328,148194.8758057517 
 08/29  14:39:00,91153.150432804,0.0,70387.30898953558,148153.15043280403 
 08/29  14:40:00,91111.86467254967,0.0,70346.02322928125,148111.86467254966 
 08/29  14:41:00,91070.81868456186,0.0,70304.97724129344,148070.81868456189 
 08/29  14:42:00,91030.07158110103,0.0,70264.23013783261,148030.07158110105 
 08/29  14:43:00,90989.49091443944,0.0,70223.64947117101,147989.49091443944 
 08/29  14:44:00,90949.63776153179,0.0,70183.79631826337,147949.6377615318 
 08/29  14:45:00,90910.00669832625,0.0,70144.16525505783,147910.00669832628 
 08/29  14:46:00,90869.18146992591,0.0,70103.34002665749,147869.1814699259 
 08/29  14:47:00,90829.41054035317,0.0,70063.56909708475,147829.41054035317 
 08/29  14:48:00,90789.79787028207,0.0,70023.95642701365,147789.79787028209 
 08/29  14:49:00,90750.17839810952,0.0,69984.3369548411,147750.1783981095 
 08/29  14:50:00,90710.90996195826,0.0,69945.06851868984,147710.90996195825 
 08/29  14:51:00,90671.59193438295,0.0,69905.75049111452,147671.59193438295 
 08/29  14:52:00,90621.03407890086,0.0,69855.19263563244,147621.03407890089 
 08/29  14:53:00,90579.68749725976,0.0,69813.84605399134,147579.68749725977 
 08/29  14:54:00,90540.63847207932,0.0,69774.79702881089,147540.6384720793 
 08/29  14:55:00,90501.65197421759,0.0,69735.81053094917,147501.6519742176 
 08/29  14:56:00,90462.66792470013,0.0,69696.82648143171,147462.66792470014 
 08/29  14:57:00,90423.46185299686,0.0,69657.62040972844,147423.46185299685 
 08/29  14:58:00,90384.02335651584,0.0,69618.18191324742,147384.02335651587 
 08/29  14:59:00,90344.224477909,0.0,69578.38303464058,147344.22447790899 
 08/29  15:00:00,90304.16564615294,0.0,69538.32420288451,147304.16564615293 
 08/29  15:01:00,90187.76586968077,0.0,69421.92442641234,147187.76586968077 
 08/29  15:02:00,90067.22300124262,0.0,69301.3815579742,147067.22300124262 
 08/29  15:03:00,89940.0511969118,0.0,69174.20975364337,146940.05119691179 
 08/29  15:04:00,89805.98605514638,0.0,69040.14461187796,146805.98605514639 
 08/29  15:05:00,89665.63615836801,0.0,68899.79471509959,146665.63615836804 
 08/29  15:06:00,89519.94810090808,0.0,68754.10665763966,146519.94810090809 
 08/29  15:07:00,89369.573386436,0.0,68603.73194316757,146369.57338643599 
 08/29  15:08:00,89215.18313036803,0.0,68449.3416870996,146215.183130368 
 08/29  15:09:00,89057.08744312419,0.0,68291.24599985576,146057.08744312419 
 08/29  15:10:00,88895.60193445413,0.0,68129.7604911857,145895.6019344541 
 08/29  15:11:00,88730.92203370104,0.0,67965.08059043261,145730.92203370104 
 08/29  15:12:00,88563.43300497034,0.0,67797.59156170192,145563.43300497035 
 08/29  15:13:00,88393.43517816582,0.0,67627.5937348974,145393.43517816583 
 08/29  15:14:00,88221.21785477115,0.0,67455.37641150273,145221.21785477116 
 08/29  15:15:00,88046.96688350107,0.0,67281.12544023265,145046.96688350108 
 08/29  15:16:00,87870.86490514703,0.0,67105.0234618786,144870.86490514704 
 08/29  15:17:00,87692.95658859874,0.0,66927.11514533032,144692.95658859873 
 08/29  15:18:00,87513.52347282083,0.0,66747.68202955241,144513.52347282083 
 08/29  15:19:00,87332.73748997411,0.0,66566.89604670569,144332.73748997414 
 08/29  15:20:00,87150.73423507418,0.0,66384.89279180576,144150.7342350742 
 08/29  15:21:00,86967.63235225178,0.0,66201.79090898336,143967.6323522518 
 08/29  15:22:00,86783.57389698659,0.0,66017.73245371817,143783.5738969866 
 08/29  15:23:00,86598.52663721975,0.0,65832.68519395133,143598.52663721978 
 08/29  15:24:00,86412.69486971008,0.0,65646.85342644165,143412.69486971008 
 08/29  15:25:00,86225.80201047221,0.0,65459.96056720379,143225.80201047223 
 08/29  15:26:00,86036.45884964732,0.0,65270.617406378886,143036.45884964732 
 08/29  15:27:00,85846.11714673857,0.0,65080.27570347015,142846.11714673858 
 08/29  15:28:00,85655.38449752392,0.0,64889.54305425549,142655.38449752393 
 08/29  15:29:00,85464.20174236376,0.0,64698.36029909534,142464.20174236375 
 08/29  15:30:00,85272.73732657361,0.0,64506.89588330519,142272.7373265736 
 08/29  15:31:00,85058.67549876278,0.0,64292.83405549436,142058.67549876279 
 08/29  15:32:00,84838.47797681422,0.0,64072.63653354579,141838.4779768142 
 08/29  15:33:00,84617.56429683627,0.0,63851.722853567844,141617.56429683628 
 08/29  15:34:00,84396.6629473079,0.0,63630.82150403947,141396.6629473079 
 08/29  15:35:00,84175.46753364764,0.0,63409.626090379206,141175.46753364765 
 08/29  15:36:00,83954.15339939718,0.0,63188.31195612875,140954.15339939719 
 08/29  15:37:00,83732.927944384,0.0,62967.08650111558,140732.927944384 
 08/29  15:38:00,83509.58952023408,0.0,62743.74807696565,140509.58952023407 
 08/29  15:39:00,83285.72509268901,0.0,62519.88364942059,140285.725092689 
 08/29  15:40:00,83062.06111064836,0.0,62296.21966737993,140062.06111064837 
 08/29  15:41:00,82838.32416600133,0.0,62072.48272273291,139838.32416600135 
 08/29  15:42:00,82614.74485353923,0.0,61848.9034102708,139614.74485353923 
 08/29  15:43:00,82391.55637655182,0.0,61625.71493328339,139391.5563765518 
 08/29  15:44:00,82166.90628763085,0.0,61401.06484436242,139166.90628763085 
 08/29  15:45:00,81942.13667657021,0.0,61176.29523330179,138942.13667657024 
 08/29  15:46:00,81717.83119044284,0.0,60951.98974717442,138717.83119044285 
 08/29  15:47:00,81493.70191654167,0.0,60727.86047327325,138493.70191654168 
 08/29  15:48:00,81269.95788600623,0.0,60504.11644273781,138269.95788600623 
 08/29  15:49:00,81046.8082703161,0.0,60280.96682704768,138046.8082703161 
 08/29  15:50:00,80822.56878530301,0.0,60056.72734203459,137822.568785303 
 08/29  15:51:00,80598.43570606019,0.0,59832.59426279176,137598.43570606019 
 08/29  15:52:00,80374.91430407015,0.0,59609.07286080172,137374.91430407016 
 08/29  15:53:00,80151.76854380714,0.0,59385.927100538705,137151.76854380713 
 08/29  15:54:00,79929.02562093716,0.0,59163.184177668736,136929.02562093718 
 08/29  15:55:00,79707.02039691685,0.0,58941.17895364843,136707.02039691685 
 08/29  15:56:00,79484.17136258529,0.0,58718.32991931686,136484.17136258528 
 08/29  15:57:00,79261.55496077794,0.0,58495.71351750952,136261.55496077793 
 08/29  15:58:00,79039.62711159355,0.0,58273.78566832513,136039.62711159356 
 08/29  15:59:00,78818.09232612093,0.0,58052.2508828525,135818.09232612095 
 08/29  16:00:00,78597.12943657655,0.0,57831.28799330813,135597.12943657657 
 08/29  16:01:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  16:02:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  16:03:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  16:04:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  16:05:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  16:06:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  16:07:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  16:08:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  16:09:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  16:10:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  16:11:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  16:12:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  16:13:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  16:14:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  16:15:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  16:16:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  16:17:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  16:18:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  16:19:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  16:20:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  16:21:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  16:22:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  16:23:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  16:24:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  16:25:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  16:26:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  16:27:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  16:28:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  16:29:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  16:30:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  16:31:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  16:32:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  16:33:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  16:34:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  16:35:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  16:36:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  16:37:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  16:38:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  16:39:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  16:40:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  16:41:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  16:42:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  16:43:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  16:44:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  16:45:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  16:46:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  16:47:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  16:48:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  16:49:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  16:50:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  16:51:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  16:52:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  16:53:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  16:54:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  16:55:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  16:56:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  16:57:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  16:58:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  16:59:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  17:00:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  17:01:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  17:02:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  17:03:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  17:04:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  17:05:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  17:06:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  17:07:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  17:08:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  17:09:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  17:10:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  17:11:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  17:12:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  17:13:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  17:14:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  17:15:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  17:16:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  17:17:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  17:18:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  17:19:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  17:20:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  17:21:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  17:22:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  17:23:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  17:24:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  17:25:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  17:26:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  17:27:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  17:28:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  17:29:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  17:30:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  17:31:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  17:32:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  17:33:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  17:34:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  17:35:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  17:36:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  17:37:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  17:38:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  17:39:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  17:40:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  17:41:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  17:42:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  17:43:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  17:44:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  17:45:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  17:46:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  17:47:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  17:48:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  17:49:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  17:50:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  17:51:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  17:52:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  17:53:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  17:54:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  17:55:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  17:56:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  17:57:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  17:58:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  17:59:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  18:00:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  18:01:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  18:02:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  18:03:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  18:04:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  18:05:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  18:06:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  18:07:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  18:08:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  18:09:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  18:10:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  18:11:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  18:12:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  18:13:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  18:14:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  18:15:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  18:16:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  18:17:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  18:18:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  18:19:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  18:20:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  18:21:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  18:22:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  18:23:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  18:24:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  18:25:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  18:26:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  18:27:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  18:28:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  18:29:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  18:30:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  18:31:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  18:32:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  18:33:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  18:34:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  18:35:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  18:36:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  18:37:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  18:38:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  18:39:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  18:40:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  18:41:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  18:42:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  18:43:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  18:44:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  18:45:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  18:46:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  18:47:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  18:48:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  18:49:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  18:50:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  18:51:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  18:52:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  18:53:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  18:54:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  18:55:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  18:56:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  18:57:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  18:58:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  18:59:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  19:00:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  19:01:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  19:02:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  19:03:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  19:04:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  19:05:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  19:06:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  19:07:00,20765.841443268426,0.0,0.0,77765.84144326842 
 08/29  19:08:00,20765.841443268426,0.0,0.0,77765.84144326842 
